,ID,Created,User_id,User_name,User_flr,Text
0,1256734266169253889,2020-05-02 23:56:12,913975477,liferiderone,88,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
1,1256733420933263360,2020-05-02 23:52:51,63245297,AnnL_Berlin,256,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
2,1256732492817592320,2020-05-02 23:49:09,204974279,LetThemEatCash,47,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
3,1256730987595206657,2020-05-02 23:43:11,1654661744,Amdtrades,21835,$chgg earnings are on May 4th. Let's find out if your kids have been cheating since the lockdown started lol
4,1256727523922247689,2020-05-02 23:29:25,234479788,BAAlqassim,219,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
5,1256726915915960321,2020-05-02 23:27:00,1360944860,NDX100x,98,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
6,1256726547567972353,2020-05-02 23:25:32,1695269539,RESERVAdeVALOR,2304,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
7,1256725753070333954,2020-05-02 23:22:23,1370965158,drboxtrades,526,"EARNINGS PLAYS THIS WEEK 5/4/2020:💼📈🔒
$ROKU 116 CALLS
$STOP 120 CALLS
$CHGG 43 CALLS
$CVS 63 CALLS
$MRNA 51 CALLS
$W 116 PUTS
$OXY 14 PUTS
$SQ 61 PUTS
$PYPL 124 CALLS
$EA 115 CALLS
$SYY 54 CALLS 

#DrBoxTrades $SPY $DIJA 📈📈🔥 https://t.co/ttHeJTrFNQ"
8,1256722268778045444,2020-05-02 23:08:32,2598005250,KollinTrades,167,"RT @duckman1717: Watch List: $CHWY, $CRWD, $SNAP, $BAND, $NOW, $COUP, $NFLX, $AMD, $DDOG, $FB

Earnings WL: $ETSY, $SHOP, $LVGO, $ROKU, $BY…"
9,1256722158455345157,2020-05-02 23:08:06,604980675,RaffaellaDeFili,1855,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
10,1256720641085992961,2020-05-02 23:02:04,4269134652,FireTrading_,2582,"RT @Kuli24: Earning this week
Join us: https://t.co/8JczEOOmUo

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRNA…"
11,1256720433321254914,2020-05-02 23:01:14,1370965158,drboxtrades,526,"$CHGG could have a nice earnings, a lot of at home students downloading ebooks rather than paperback. New accounts trying to cheat on @ home tests could be a gold mine, lol. Currently @ $42.36, heavy resistance @ 43.29 if it breaks it can run.  #bullish #DrBoxTrades $SPY https://t.co/R0NjDLWcvl"
12,1256710134002151425,2020-05-02 22:20:19,30061844,Kuli24,161,"Earning this week
Join us: https://t.co/8JczEOOmUo

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRNA $REGN $L $JBLU $GOLD $ENPH $SWKS $SPCE $RACE $TTD $WAB $GM $PTON $ALK $ZNGA $TEVA $SYY $OXY $WYNN $NEM $PLUG $TWLO $TREE $LYFT $TMUS $WING $INSG $CHGG https://t.co/NoNiuhREh2"
13,1256707036152238080,2020-05-02 22:08:00,121331127,AbeeNandan,236,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
14,1256704612695826432,2020-05-02 21:58:22,113854905,beline_2005,17,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
15,1256704038185426945,2020-05-02 21:56:05,1068528501093998592,investwithBSF,124,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
16,1256701543274823680,2020-05-02 21:46:10,2482986385,mickiedubya,99,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
17,1256700335390851074,2020-05-02 21:41:22,450381355,PENNYBUSTER1,29215,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
18,1256696938004709376,2020-05-02 21:27:52,1901733150,540856,162,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
19,1256696305042157568,2020-05-02 21:25:22,1195231511882039296,FeelsGoodYes,86,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
20,1256694172716871681,2020-05-02 21:16:53,48095961,Romberg_B,120,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
21,1256693234585264133,2020-05-02 21:13:10,1246096020,DrTony44,3488,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
22,1256692659214864384,2020-05-02 21:10:52,809459377564332032,Wallstreet_Rat,4,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
23,1256692400153600001,2020-05-02 21:09:51,1200051425251938305,Endo1W,30,"RT @duckman1717: Watch List: $CHWY, $CRWD, $SNAP, $BAND, $NOW, $COUP, $NFLX, $AMD, $DDOG, $FB

Earnings WL: $ETSY, $SHOP, $LVGO, $ROKU, $BY…"
24,1256684363175133184,2020-05-02 20:37:54,1096303532830089217,JazzAngry,2,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
25,1256683752551522305,2020-05-02 20:35:29,1026595555668058112,Sharptooth1,112,"RT @alert_options: #earnings for the week ending 5/8
Join US!
$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRNA $R…"
26,1256682633741791233,2020-05-02 20:31:02,1169623084703174656,TradingStoinks,87,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
27,1256679177488609280,2020-05-02 20:17:18,554020705,cc_bedoya,46,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
28,1256675944032428032,2020-05-02 20:04:27,29146542,x571,29,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
29,1256674243510599680,2020-05-02 19:57:42,14181005,JohnCarlos,5974,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
