,ID,Created,User_id,User_name,User_flr,Text
0,1257096971862585345,2020-05-03 23:57:28,3300651348,eastdave902,379,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
1,1257086692974092289,2020-05-03 23:16:37,587925935,jennpacurn,558,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
2,1257085461320699906,2020-05-03 23:11:44,1110317529375756288,wshao8,31,"RT @TraderKarthik: What I'm eyeing:

$ROKU 6/19 150C
$SWKS 6/19 80P or 5/15 90P
$CHGG 6/19 50C
$BYND 6/19 130C
$ATVI 5/15 68C or 6/19 70C
$…"
3,1257084567653101572,2020-05-03 23:08:11,1239941266454044673,Donutsndeadlif1,27,RT @jaywhitcraft: Focus List – AAPL ABT ACAD* ACMR* ADBE ALNY* ALXN* AMD AMZN ARCT ATVI* AVLR* AXSM BIO* BL BLPH BTAI BYND CATS CCC CCOI CC…
4,1257081291088048130,2020-05-03 22:55:09,1215344216798310402,StockM_Society,214,"Another week of Big Name Companies reporting Earnings

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRNA $REGN $L $JBLU $GOLD $ENPH $SWKS $SPCE $RACE $TTD $WAB $GM $PTON $ALK $ZNGA $TEVA $SYY $OXY $WYNN $NEM $PLUG $TWLO $TREE $LYFT $TMUS $WING $INSG $CHGG https://t.co/Qy8mVdxwFA"
5,1257080752728145923,2020-05-03 22:53:01,1243928993293795328,gmart4n7,6,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
6,1257077681159581696,2020-05-03 22:40:49,799618105349640192,htxtrade,4,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
7,1257076693388480512,2020-05-03 22:36:53,2314628120,realSeanWei,140,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$SHOP $ROKU $DIS $TSN $CVS $BYND $PYPL $SQ $ATVI $W $UBER $SRC $PINS $MRN…"
8,1257075795572506627,2020-05-03 22:33:19,710868008,MarlowBristow,694,"RT @PipsToDollars: $DIS $BYND $ROKU $PYPL  $SQ $WYNN $UBER $PTON   $PINS $UBER $LYFT $SHOP  

 $TSN $CVS $ATVI $W $SRC  $MRNA $REGN $L $JBL…"
9,1257075177306730505,2020-05-03 22:30:52,361259643,jaywhitcraft,4769,Focus List – AAPL ABT ACAD* ACMR* ADBE ALNY* ALXN* AMD AMZN ARCT ATVI* AVLR* AXSM BIO* BL BLPH BTAI BYND CATS CCC CCOI CCXI CHGG* CHWY CRWD DDOG DG DOCU DPZ DXCM ENPH* EXEL* FB FIVN* FRPT* GBT* GNRC HAIN* HALO HZNP* ICAD IMMU* INCY* IPHI* KL* KPTI* LLY LMNX* LVGO* &gt;&gt;&gt;
10,1257068946986897409,2020-05-03 22:06:06,2888048134,papertraip,84,$CHGG nothing here for me https://t.co/IwlifBreFA
