,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-16 05:20:11,2020-05-16 05:20:11-04:00,B_BilI_A,"RT @kawish_mian: #IndiaKillingYouth_IOK
Some Kashmiri groups in Jammu and Kashmir have been fighting against Indian rule for independence,…",-1,2020-05-16 09:20:11,734
2020-05-16 05:20:25,2020-05-16 05:20:25-04:00,B_BilI_A,"RT @kawish_mian: #IndiaKillingYouth_IOK
Pakistan’s military rejected the Indian claim, terming it New Delhi’s attempt to divert internation…",-1,2020-05-16 09:20:25,734
2020-05-16 05:20:29,2020-05-16 05:20:29-04:00,B_BilI_A,RT @RanaIrfanPK: “New York Times” reported “An 18-Month-Old Victim in a Very Old Fight”. Renewed conflict in Kashmir is killing and blindin…,-1,2020-05-16 09:20:29,734
2020-05-16 05:22:26,2020-05-16 05:22:26-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
When thousands of Kashmiri men, women and children take to the streets to protest against Indian brutalities, pellet guns and live ammunition are used against them, resulting in further human loss.”",-1,2020-05-16 09:22:26,734
2020-05-16 05:22:56,2020-05-16 05:22:56-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Farooqui said that the Indian occupation forces’ relentless campaign of brutalisation, including incarcerations and arbitrary arrests, even during the holy month of Ramazan continued unabated.",-1,2020-05-16 09:22:56,734
2020-05-16 05:23:08,2020-05-16 05:23:08-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
“The repression of journalists to muzzle the voices of Kashmiri people and utter disregard for human rights and humanitarian norms even in the middle of a pandemic is reprehensible.”",-1,2020-05-16 09:23:08,734
2020-05-16 05:25:19,2020-05-16 05:25:19-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 

 India must realise that it could not suppress the will of the Kashmiri people and their indigenous movement against the illegal Indian occupation.",-1,2020-05-16 09:25:19,734
2020-05-16 05:26:38,2020-05-16 05:26:38-04:00,B_BilI_A,RT @DictatorMarri: RSS claims to provide 6 million members of its poisonous organisation to fight with Muslims. They already have well trai…,-1,2020-05-16 09:26:38,734
2020-05-16 05:27:05,2020-05-16 05:27:05-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
We call upon the international community to take immediate notice of the alarming situation in IOJ&amp;K and hold India accountable for state-terrorism, extrajudicial killings, and gross and systematic violations of human rights,",-1,2020-05-16 09:27:05,734
2020-05-16 05:27:19,2020-05-16 05:27:19-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
It is a shared responsibility of the world community to seek immediate resolution of the Jammu and Kashmir dispute in accordance with the relevant UNSC resolutions and aspirations of the Kashmiri people.",-1,2020-05-16 09:27:19,734
2020-05-16 05:29:04,2020-05-16 05:29:04-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
In its latest report, the Human Rights Watch noted that hate speech against Muslims, already a serious and growing problem since the election of the Hindu nationalist Bhartiya Janata Party (BJP) in 2015, increased in connection with the spread of Covid-19",-1,2020-05-16 09:29:04,734
2020-05-16 05:29:25,2020-05-16 05:29:25-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
The situation grew so serious that the WHO issued a statement of caution, noting that it is very important that we do not profile the cases on the basis of racial, religious, and ethnic lines,” the spokesperson said",-1,2020-05-16 09:29:25,734
2020-05-16 05:29:42,2020-05-16 05:29:42-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
 Indian authorities at the national and local level had not taken adequate steps to stem the increasingly toxic atmosphere or conduct adequate investigations of attacks where appropriate.",-1,2020-05-16 09:29:42,734
2020-05-16 05:30:07,2020-05-16 05:30:07-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
“Pakistan is opposed to any move for annexation of the occupied Palestinian territories as it would be a serious violation of international law and a dangerous escalation in an already volatile situation,",-1,2020-05-16 09:30:07,734
2020-05-16 05:30:24,2020-05-16 05:30:24-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
We would also like to underscore that the Jammu and Kashmir dispute and the Palestinian issue continue to be the longest standing items on the UN and OIC agenda.",-1,2020-05-16 09:30:24,734
2020-05-16 05:33:10,2020-05-16 05:33:10-04:00,B_BilI_A,RT @DictatorMarri: All that is happening while world is fighting with serious Pandemic. India still violates human rights in Kashmir and ki…,-1,2020-05-16 09:33:10,734
2020-05-16 05:33:11,2020-05-16 05:33:11-04:00,B_BilI_A,"RT @kawish_mian: #IndiaKillingYouth_IOK
Now, a new generation in Kashmir has revived the movement, challenging New Delhi's rule with guns a…",-1,2020-05-16 09:33:11,734
2020-05-16 05:36:31,2020-05-16 05:36:31-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Electric shocks, beatings': Kashmiris allege abuse by India army",-1,2020-05-16 09:36:31,734
2020-05-16 05:37:22,2020-05-16 05:37:22-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
The Indian soldiers descended on Bashir Ahmed Dar's house in southern Kashmir  a few days after the government in New Delhi stripped the disputed Himalayan region of its autonomy and launched a crackdown. https://t.co/hl78LDTBnm",-1,2020-05-16 09:37:22,734
2020-05-16 05:37:50,2020-05-16 05:37:50-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
the 50-year-old plumber said he was subjected to two separate rounds of beatings by soldiers.",-1,2020-05-16 09:37:50,734
2020-05-16 05:38:34,2020-05-16 05:38:34-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
They demanded that he find his younger brother, who had joined rebels opposing India's presence in the Muslim-majority region, and persuaded him to surrender or else ""face the music""",-1,2020-05-16 09:38:34,734
2020-05-16 05:44:09,2020-05-16 05:44:09-04:00,B_BilI_A,"RT @Ziest190: Full authority has given to Indian Army for hurting innocent civilians

#IndiaKillingYouth_IOK https://t.co/rgCH4bSjVI",-1,2020-05-16 09:44:09,734
2020-05-16 05:44:25,2020-05-16 05:44:25-04:00,B_BilI_A,RT @mubashar_37: We have to pay attention to the recent statement of PM Modi wherein he has stated that “he forced Pakistan to take bowl fo…,-1,2020-05-16 09:44:25,734
2020-05-16 05:44:41,2020-05-16 05:44:41-04:00,B_BilI_A,"RT @LoneSur48: Thousands of Kashmiri men, women and children are taking to the streets to protest against Indian brutalities and to let the…",-1,2020-05-16 09:44:41,734
2020-05-16 05:49:24,2020-05-16 05:49:24-04:00,B_BilI_A,"RT @itx_rapunzel: My posts will confuse you. You'll think I'm in love, later on you'll think I'm single. One moment you'll think I'm broken…",-1,2020-05-16 09:49:24,734
2020-05-16 05:49:24,2020-05-16 05:49:24-04:00,B_BilI_A,"RT @itx_rapunzel: ""Never say I failed 99 times,say I discovered 99 ways which causes failure."" Thomas Edison

Moral:-Besharm ho jana lakin…",-1,2020-05-16 09:49:24,734
2020-05-16 05:57:14,2020-05-16 05:57:14-04:00,B_BilI_A,RT @DictatorMarri: Kashmir is not faceing a double lockdown but also witnessing the worst kind of brutalities of Endian Armed Forces. After…,-1,2020-05-16 09:57:14,734
2020-05-16 05:57:17,2020-05-16 05:57:17-04:00,B_BilI_A,"RT @Adeel_shahzad7: Indian authorities lying about the incident,Peer Mehrajuddin's uncle told media that CRPF
opened fire without any alert…",-1,2020-05-16 09:57:17,734
2020-05-16 05:57:23,2020-05-16 05:57:23-04:00,B_BilI_A,RT @LoneSur48: It is now time for the world to act and restrain India before the reckless policies of this ideologically-driven RSS-BJP dis…,-1,2020-05-16 09:57:23,734
2020-05-16 05:57:28,2020-05-16 05:57:28-04:00,B_BilI_A,"RT @Yasir_725: #IndiaKillingYouth_IOK

Don't beat us, just shoot us': Kashmiris allege violent army crackdown

@Team4Pakistan https://t.co/…",-1,2020-05-16 09:57:28,734
2020-05-16 06:06:49,2020-05-16 06:06:49-04:00,B_BilI_A,RT @B_Bill_A: It is a shared responsibility of the world community to seek immediate resolution of the Jammu and Kashmir dispute in accorda…,-1,2020-05-16 10:06:49,734
2020-05-16 06:09:59,2020-05-16 06:09:59-04:00,B_BilI_A,"#IndiaKillingYouth_IOK

Modi government has crossed all limits of inflicting atrocities on innocent Kashmiri people and Indian Hitler Narendra Modi has usurped basic human rights of unarmed Kashmiri people for the last four months",-1,2020-05-16 10:09:59,734
2020-05-16 06:10:15,2020-05-16 06:10:15-04:00,B_BilI_A,"#IndiaKillingYouth_IOK
India cannot silence the voice of Kashmiri people by resorting to exploitative measures",-1,2020-05-16 10:10:15,734
2020-05-16 06:12:00,2020-05-16 06:12:00-04:00,B_BilI_A,"#IndiaKillingYouth_IOK
Don't beat us, just shoot us': Kashmiris allege violent army crackdown",-1,2020-05-16 10:12:00,734
2020-05-16 06:12:13,2020-05-16 06:12:13-04:00,B_BilI_A,"#IndiaKillingYouth_IOK
Security forces in Indian-administered Kashmir have been accused of carrying out beatings and torture in the wake of the government's decision to strip the region of its autonomy.",-1,2020-05-16 10:12:13,734
2020-05-16 06:13:29,2020-05-16 06:13:29-04:00,B_BilI_A,RT @IamJaamAdrees: The ruling party is not stopping the increasing Islamophobia in india and day to day Muslims are targetted and persecute…,-1,2020-05-16 10:13:29,734
2020-05-16 06:13:43,2020-05-16 06:13:43-04:00,B_BilI_A,"RT @aftabaftab: Dear All,
Please join this hashtag #IndiaKillingYouth_IOK with full force and raise your voice for Kashmir as every day Ind…",-1,2020-05-16 10:13:43,734
2020-05-16 06:13:56,2020-05-16 06:13:56-04:00,B_BilI_A,"RT @sweeet_n_sourr: Indian army in Jammu and Kashmir had carried out extrajudicial killings of civilians and suspected insurgents. 
@Team4P…",-1,2020-05-16 10:13:56,734
2020-05-16 07:18:10,2020-05-16 07:18:10-04:00,B_BilI_A,"#IndiaKillingYouth_IOK
More than 26 years ago, Indian soldiers allegedly raped more than 30 women in the Kashmiri villages of Kunan and Poshpora. Those who survived the attack are still fighting for justice",-1,2020-05-16 11:18:10,734
2020-05-16 07:20:06,2020-05-16 07:20:06-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
 India is using rape as a weapon against women in Kashmir",-1,2020-05-16 11:20:06,734
2020-05-16 07:20:35,2020-05-16 07:20:35-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
 Indian Military forces involved in heinous acts in IOK. Everyone in Kashmir is being immensely subjugated. Women are the biggest victims of inhumane acts.",-1,2020-05-16 11:20:35,734
2020-05-16 07:21:01,2020-05-16 07:21:01-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Indian forces started raping Kashmiri women. 9 women including an 11-year-old girl and a 60-year-old woman were gang-raped by Indian soldiers during an operation in the village of Kashmir. 27 years ago an incident of Kunan-",-1,2020-05-16 11:21:01,734
2020-05-16 07:21:15,2020-05-16 07:21:15-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Dignity is one thing in which a Muslim woman feels more important than her life. When a woman gets raped &amp; lost her dignity, she remains with nothing in her life. Kashmiri Women are getting raped daily in front of their children &amp; brothers.",-1,2020-05-16 11:21:15,734
2020-05-16 07:21:40,2020-05-16 07:21:40-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Kashmiri women are in a state of fear, tension, and uncertainty. They don’t know what happened in their lives in the next moment. 70% of mothers in Kashmir lost at least one child.",-1,2020-05-16 11:21:40,734
2020-05-16 07:21:50,2020-05-16 07:21:50-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
 Women are raped, abused and tortured in different areas of Kashmir but international media is quiet. Women of Kashmir are exoticized and objectified on a daily basis",-1,2020-05-16 11:21:50,734
2020-05-16 07:22:25,2020-05-16 07:22:25-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
In IOK women are unaware of their husband’s whereabouts, they do not only endure the grief that comes from being separated from their spouse but they also constantly struggling to survive.",-1,2020-05-16 11:22:25,734
2020-05-16 07:22:48,2020-05-16 07:22:48-04:00,B_BilI_A,"#IndiaKillingYouth_IOK 
Modi government use rape as a weapon against innocent women of Kashmir.",-1,2020-05-16 11:22:48,734
2020-05-16 07:31:34,2020-05-16 07:31:34-04:00,B_BilI_A,"RT @B_Bill_A: Women are raped, abused and tortured in different areas of Kashmir but international media is quiet. Women of Kashmir are exo…",-1,2020-05-16 11:31:34,734
2020-05-16 07:36:18,2020-05-16 07:36:18-04:00,B_BilI_A,"RT @sweeet_n_sourr: IOK has seen an increase in violence over the years  Fighting has killed tens of thousands, mostly civilians, in Muslim…",-1,2020-05-16 11:36:18,734
2020-05-16 07:36:22,2020-05-16 07:36:22-04:00,B_BilI_A,RT @sweeet_n_sourr: The Indian Security Forces are involved in deliberate and systematic acts of repression against innocent Kashmiris. Int…,-1,2020-05-16 11:36:22,734
2020-05-16 07:36:25,2020-05-16 07:36:25-04:00,B_BilI_A,RT @sweeet_n_sourr: Many of  youth joined the militancy after facing harassment at the hands of the security forces or witnessing the death…,-1,2020-05-16 11:36:25,734
2020-05-16 07:36:27,2020-05-16 07:36:27-04:00,B_BilI_A,"RT @sweeet_n_sourr: According to several human rights organizations, thousands of people have been killed in the conflict in the region sin…",-1,2020-05-16 11:36:27,734
2020-05-16 07:36:30,2020-05-16 07:36:30-04:00,B_BilI_A,"RT @sweeet_n_sourr: Anti-India sentiment runs deep in Kashmir and most people support the rebel groups fighting against Indian rule. 
@Team…",-1,2020-05-16 11:36:30,734
2020-05-16 07:36:40,2020-05-16 07:36:40-04:00,B_BilI_A,RT @sweeet_n_sourr: human rights abuses in the Indian state of Jammu and Kashmir state are an ongoing issue. The abuses range from mass kil…,-1,2020-05-16 11:36:40,734
2020-05-16 07:36:42,2020-05-16 07:36:42-04:00,B_BilI_A,"RT @sweeet_n_sourr: Kashmir, Cut Off From the World: ‘A Living Hell’ of Anger and Fear
@Team4Pakistan
@sweeet_n_sourr
#IndiaKillingYouth_IO…",-1,2020-05-16 11:36:42,734
2020-05-16 07:36:49,2020-05-16 07:36:49-04:00,B_BilI_A,"RT @sweeet_n_sourr: Kashmir’s youth always remain in the immediate line of fire, facing violent suppression from the Indian government, aff…",-1,2020-05-16 11:36:49,734
2020-05-16 07:36:53,2020-05-16 07:36:53-04:00,B_BilI_A,"RT @sweeet_n_sourr: Indian security forces assaulted civilians during search operations, tortured and summarily executed detainees in custo…",-1,2020-05-16 11:36:53,734
2020-05-16 08:47:13,2020-05-16 08:47:13-04:00,Style38,"@B_BilI_A @ZalmayX Arab Muslims are with Hinduvta and that’s why they are not raising their voice and not pressuring Endia against the Lockdown &amp; Atrocities in IndianOccupied Jammu Kashmir!

@LadyVelvet_HFQ 
@shahjhan_malikk",-1,2020-05-16 12:47:13,2556
2020-05-16 09:32:16,2020-05-16 09:32:16-04:00,B_BilI_A,"RT @DiyaTayyab: Destiny of Sin is Fire,
Burn it with Fear of Allah (ask for forgiveness) 
OR
Burn it with Fire of Hell...
#SaturdayMotivati…",-1,2020-05-16 13:32:16,734
2020-05-16 12:04:04,2020-05-16 12:04:04-04:00,Kizmet18,"@Tyler61195 @altajilly @robbystarbuck @KevinVesey Do we know why some people are hit harder than others by the virus? Do we know why some people can be asymptomatic? Is this one specific strain or is the virus mutating? If the fever onset is during the night, can we utilize bili lights like we do with jaundiced babies?",-1,2020-05-16 16:04:04,31
2020-05-16 13:36:06,2020-05-16 13:36:06-04:00,B_BilI_A,"RT @DrAhmerOfficia1: #IndiaKillingYouth_IOK 

You can destroy a man but can not defeat an ideology.

@SidrraKanwal 
@SdqJaan 
@Super_Girl_1…",-1,2020-05-16 17:36:06,734
