,EST,User_name,Text,Sentiment,Created,User_flr
2020-04-28 15:49:33,2020-04-28 15:49:33-04:00,MillionsByNefu,$baba $nio $jd $BILI $VIPS 5 Best China Stocks To Buy Now 2020 https://t.co/RIoSP0nJSq,1,2020-04-28 19:49:33,5046
2020-04-28 19:53:53,2020-04-28 19:53:53-04:00,nabsyyy_,Good morning!! Bili na po kayo ng Netflix and Spotify premium accounts 🥰,1,2020-04-28 23:53:53,1115
