,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-02 08:46:24,2020-05-02 08:46:24-04:00,ZorTrades,"Biggest losers; $BILI $ADAP Losers $BILI
 failed breakout https://t.co/ruMPdDzffl...
$ADAP FAILED BREAKOUT https://t.co/ruMPdDzffl...",-1,2020-05-02 12:46:24,30479
2020-05-02 12:40:25,2020-05-02 12:40:25-04:00,Rachealrac2,Someone said bad black ye afuna bili bili. Am still laughing 😂,-1,2020-05-02 16:40:25,19922
