,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-17 22:46:24,2020-05-17 22:46:24-04:00,anderslay_,"RT @reneeaxx: @neeshakur breaking news - dexta daps 
come we bill it - midas 
and of course bili jin",-1,2020-05-18 02:46:24,310
2020-05-18 03:18:42,2020-05-18 03:18:42-04:00,Sarojindu1,@Krithika_Shukla First two weeks &amp; too the scenes where she saying she love paras without knowing what she is doing especially bili &amp; train wala task.. I cant tolerate her with someone other than Sid.. #SidNaaz,-1,2020-05-18 07:18:42,249
2020-05-18 05:14:31,2020-05-18 05:14:31-04:00,happyjoha91,"@Anti__ccp @joker30313368 @Errrrese Ignorant~~hehehe, only Bili suspended the comments 🤣 https://t.co/294oFdmxYY",-1,2020-05-18 09:14:31,86
2020-05-18 09:02:03,2020-05-18 09:02:03-04:00,AuthorEmmaBarry,"@evelynisaacks Oh, I am so sorry. My son had jaundice and had to spend a night under the bili light, and it was awful. If I'd to watch them give him an IV, I would have lost it.",-1,2020-05-18 13:02:03,2377
