,EST,User_name,Text,Sentiment,Created,User_flr
2020-05-04 00:04:33,2020-05-04 00:04:33-04:00,SharpenKyoto,@LilLadyKDY Dont act likts you didn’t know that from you cookout. I said that myself. I just gotta defend my folks. Some of the songs the DJ was playing wasnt hitting truth be told. Manz was playing bili jin bili jin,-1,2020-05-04 04:04:33,2157
2020-05-04 07:27:10,2020-05-04 07:27:10-04:00,primotivv,@amaxtriton buy for the low cut muna then bili ka high cut ulit for black and white 💸💸💸,-1,2020-05-04 11:27:10,8472
