,ID,Created,User_id,User_name,User_flr,Text
0,1274853171102273536,2020-06-21 23:54:16,14057492,KristinBentz,14281,"RT @KristinBentz: Friday’s are Foxy🦊💵! 
Thanks for having me @Varneyco !  $RH $LULU $NKE $PTON $LVMUY $TJX $ROST  

https://t.co/LJQ0kt0jt1"
1,1274852759032995840,2020-06-21 23:52:38,785958851493433344,tradingallday23,9,"RT @JesseCohenInv: Happy Sunday!

*Here Are My #Top5ThingsToKnowThisWeek In Financial Markets:

- Rise In U.S. #Coronavirus Cases To Drive…"
2,1274852668058591238,2020-06-21 23:52:16,785958851493433344,tradingallday23,9,"RT @JesseCohenInv: 💥Notable #Earnings To Watch This Week (via @eWhispers)💥

Mon: -
Tues: $INFO $LZB
Wed: $WGO $KBH $BB $NG
Thurs: $NKE $RAD…"
3,1274851901377581057,2020-06-21 23:49:13,1136370591517290496,Gambiste1,6012,"RT @Options_TIQ: Futures not too bad. Let’s go green over night, rippy mode for 2-3 days, then back down hard #freealerts 

$tyrl $work $ro…"
4,1274849037917749253,2020-06-21 23:37:50,4770393144,Eagle1xOne,92,RT @magicmiketrader: $NKE Earnings Thursday at 4:15pmEST will we get the bounce on Support?  https://t.co/sl5EhVrYz0
5,1274848825602011137,2020-06-21 23:37:00,1244864492,petersuperfly1,334,"$htz $visl $xspa $gnus $mgm $penn $inqd $tptw $ttoo $spom $inqd $zhud $oxy $oas $spy $voo $qqq $spot $w $hd $gnus $hdii $tlss $F $decn $tsla $vyst $paso $ozsc $ship $shll $nke $uone $uonek $AAl $AAPL

Join us today! 

DAILY STOCK ALERTS

Only $15 

👇🚨
https://t.co/GAk2PK124Q"
6,1274845617756536834,2020-06-21 23:24:15,1269111479351103490,Options_TIQ,212,"Futures not too bad. Let’s go green over night, rippy mode for 2-3 days, then back down hard #freealerts 

$tyrl $work $roku $msft $sdc $spce $ba $ccl $bynd $nvda $ge $nke $pypl $meli $se $zm $stne $dal $aal $mcd $meli $ge $mrna $hd $bbby $bynd $love $nke $meli $stne $tsla $amzn https://t.co/g3He77iGek"
7,1274845459601899520,2020-06-21 23:23:37,4280988922,tim_lifejudge,30,"RT @JesseCohenInv: Happy Sunday!

*Here Are My #Top5ThingsToKnowThisWeek In Financial Markets:

- Rise In U.S. #Coronavirus Cases To Drive…"
8,1274845361295720450,2020-06-21 23:23:14,4280988922,tim_lifejudge,30,"RT @JesseCohenInv: 💥Notable #Earnings To Watch This Week (via @eWhispers)💥

Mon: -
Tues: $INFO $LZB
Wed: $WGO $KBH $BB $NG
Thurs: $NKE $RAD…"
9,1274844813754535936,2020-06-21 23:21:03,977943060284936192,STOCKSURGE1,137,"RT @vulken17: Download PI &amp; mine #Crypto 24/7 from your smartphone!

Pi has 3.5. cryptocurrency users worldwide

Start earning &amp; growing yo…"
