,ID,Created,User_id,User_name,User_flr,Text
0,1255285460466905088,2020-04-28 23:59:10,1411930981,MrsVipPat,250,"RT @ntfri: $SBUX Starbucks Corporation https://t.co/lYdnlOEkWk
Pivot Points:------------Daily---------------Weekly
Support       77.23    7…"
1,1255285346746675201,2020-04-28 23:58:43,12480582,adage,992658,RT @jessicawohl: Starbucks CEO says the company expects to have about 90% U.S. company-owned Starbucks stores open by early June $SBUX
2,1255284206038650881,2020-04-28 23:54:11,1037550140,deepakmodi1983,549,"RT @Investingcom: 🚨 AFTER HOURS #EARNINGS MOVERS 🚨

✅ $GOOGL +4%
⛔ $AMD - 4%
⛔ $SBUX -2%
⛔ $F -6

$DIA $SPY $QQQ https://t.co/YZe3cxCehv"
3,1255283327285821440,2020-04-28 23:50:41,1250156125053423619,PyMarketWatch,367,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings - CNBC https://t.co/aVGCHS64Je
4,1255282542024015873,2020-04-28 23:47:34,114395176,MataeQ,248,"RT @MataeQ: @JeffMacke Honestly though, every 
#Starbucks I been to here since “normalization” has had a line, all at half to full cap when…"
5,1255282510025633792,2020-04-28 23:47:27,114395176,MataeQ,248,"@JeffMacke Honestly though, every 
#Starbucks I been to here since “normalization” has had a line, all at half to full cap when it comes to seating (which in some cases has been reduced). The first thing my wife did is get $SBUX out of iso. Overpriced coffee, but cheap taste of freedom."
6,1255282333822959617,2020-04-28 23:46:45,1029734498009853952,WilRotruck,51,@jschultzf3 Wait... what?!?  I thought your were bound by family law to be bullish on $SBUX.
7,1255282163009892354,2020-04-28 23:46:04,207173384,PimMaiden,708,RT @CNBCFastMoney: Starbucks reporting a mixed quarter as the coffee giant gears up to reopen stores. @katerogers shares highlights from th…
8,1255282033422675969,2020-04-28 23:45:33,394080868,nisseyrussell,283,RT @LaMonicaBuzz: Starbucks earnings are out. The numbers that matter most? Same-store sales plunged 10% in the quarter globally and they p…
9,1255281662612721664,2020-04-28 23:44:05,213716174,SanAntonio_NC,605,San Antonio News Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings - CNBC https://t.co/hBpu3kwQWJ https://t.co/z91K8Py4lo
10,1255281362287935488,2020-04-28 23:42:53,533262095,FosterCollis,382,"If $UPS, $SBUX, $DPZ shares have fallen since their earnings report, I think the market is in for a bad few weeks."
11,1255280371828219907,2020-04-28 23:38:57,528986496,dubvNOW,11101,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings https://t.co/cIWKKExKBb
12,1255279746700783620,2020-04-28 23:36:28,1233321106070700033,Hashed003,5,"The People’s Bank of China released a list of companies that will be test sites for its national digital currency in the near future, and it includes some familiar names. Starbucks SBUX, McDonald’s MCD etc..."
13,1255279221049569280,2020-04-28 23:34:22,142742259,HowardWPenney,11645,wait you actually ordered $SBUX from $UBER? https://t.co/jiWZ00GFan
14,1255279055965954050,2020-04-28 23:33:43,950445812282265610,bbnsnews,173,Starbucks $SBUX Given Equal Weight Rating at Stephens  https://t.co/3N768XiZ2G
15,1255278854723305473,2020-04-28 23:32:55,292142673,ntfri,2668,"$SBUX Starbucks Corporation https://t.co/lYdnlOEkWk
Pivot Points:------------Daily---------------Weekly
Support       77.23    75.77    74.58    73.78    71.29
Resistance    79.88    81.07    82.53    79.18    82.09

Sbux holding well after earnings. Nice setup. https://t.co/9OVshq8jGp"
16,1255278414493290496,2020-04-28 23:31:10,54258763,JohnAGordon,1598,RT @jonathanmaze: Starbucks' cash burn rate is about $125 million per week. Company expects that burn rate to go down once it reopens store…
17,1255276081747300353,2020-04-28 23:21:54,241588322,dimimic95,137,"RT @jschultzf3: $SBUX down after hours.

Called that one, too.

😏"
18,1255274489442709506,2020-04-28 23:15:34,772667836384874496,Covensure,138,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings - CNBC https://t.co/irZ5U4HDc0 https://t.co/U3FVDrcJ6S
19,1255273354719907847,2020-04-28 23:11:04,1476663457,bngbrt,49,RT @CNBC: Here's what to expect from Starbucks earnings https://t.co/WUetKdRlu0
20,1255272548457156608,2020-04-28 23:07:52,1138617522671038465,StockChartSteve,242,@TrendSpider Going with one I haven’t seen yet. Taking $SBUX long.
21,1255272485890732033,2020-04-28 23:07:37,1143976867067650049,Critica96592064,86,"RT @QuisitiveInvest: Guess we now know what to expect when we re-open now. In China, 98% of the stores are open. They just announced guidan…"
22,1255272452952817665,2020-04-28 23:07:29,1188453101323325447,SplinterCapital,82,RT @Judy91373322: Starbucks to Make Big Tech Investments in China @themotleyfool #stocks $SBUX $BABA https://t.co/Zp8lW8PIvv
23,1255272185717035019,2020-04-28 23:06:25,1136370591517290496,Gambiste1,4791,RT @DogMoe86: $sbux I'm so glad I thought better on going short.
24,1255272142695956480,2020-04-28 23:06:15,1136370591517290496,Gambiste1,4791,"RT @gualestrit: Starbucks

- Ingresos: $6,000M vs $5,750M est
- EPS: $0.32 vs $0.31 est

$SBUX -0.8% after-hours"
25,1255272099607982084,2020-04-28 23:06:05,1136370591517290496,Gambiste1,4791,RT @jonathanmaze: Starbucks' cash burn rate is about $125 million per week. Company expects that burn rate to go down once it reopens store…
26,1255271840236417024,2020-04-28 23:05:03,1254463462207438848,SplyceXEarnings,3,"Starbucks 2020 Q1 Earnings Call $SBUX #Starbuck
https://t.co/lxTGLtNegs https://t.co/siL7P2nx7b"
27,1255271838680322049,2020-04-28 23:05:02,2997788563,1MinuteStock,3815,We calculated 63-day Expected Return of $SBUX for you: -5.35% https://t.co/9iOnrYk3TG
28,1255271550372261891,2020-04-28 23:03:54,1136370591517290496,Gambiste1,4791,RT @CNBCFastMoney: Starbucks reporting a mixed quarter as the coffee giant gears up to reopen stores. @katerogers shares highlights from th…
29,1255271507284156416,2020-04-28 23:03:43,1136370591517290496,Gambiste1,4791,RT @CNBCnow: EARNINGS: Starbucks Q2 EPS $0.32 Adj. vs. $0.34 Est.; Q2 Revs. $6.00B vs. $5.89B Est. • $SBUX https://t.co/2hlWffid4i https://…
30,1255271464292569092,2020-04-28 23:03:33,1136370591517290496,Gambiste1,4791,RT @j2lovesfriday: @katerogers I wish long ago that Starbucks had expanded Teavana into full-blown tea cafes paralleling the coffee outlets…
31,1255271143017250817,2020-04-28 23:02:16,3187447969,gaudsterzz,118,I hate to say it but i think sbux contributed to my weight loss by making me walk up and down stairs like 13 times for four days every week
32,1255271099278987264,2020-04-28 23:02:06,121158213,AlertTrade,137221,RT @Stocktwits: $SBUX first move lower. https://t.co/muB7bbLEOk
33,1255270986565537798,2020-04-28 23:01:39,818481118483742720,MC_OptionTrades,2870,$SBUX Starbucks Option Order Flow Sentiment has Turned from Bearish to Bullish. https://t.co/4MimZ8i7sC
34,1255270788485255169,2020-04-28 23:00:52,1225584798724493313,DisciplenedDivs,193,"RT @DTR_Markets: Dow Stocks
$DOW +4.15% $AXP +3.68% $MMM+2.58%
$MRK -3.33% $MSFT -3.24% $UNH -1.91%

S&amp;P 500 Stocks
$HOG +15.20% $ADS +15.0…"
35,1255270284564840448,2020-04-28 22:58:52,70499835,NYCNavid,46370,RT @jonathanmaze: Starbucks' cash burn rate is about $125 million per week. Company expects that burn rate to go down once it reopens store…
36,1255270210174685184,2020-04-28 22:58:34,992182100,RatingsNetwork,6858,Starbucks sales tumble as global shutdowns hit its stores $SBUX #SBUX #Retail #Retailandwholesale #Consumerservices https://t.co/CmLVVJR5do
37,1255270163945054215,2020-04-28 22:58:23,4159385567,ov_lvp,917,RT @jonathanmaze: Starbucks' cash burn rate is about $125 million per week. Company expects that burn rate to go down once it reopens store…
38,1255269299683504129,2020-04-28 22:54:57,2291737172,DanielAndrewMe,70,"RT @JeffMacke: $SBUX Turns out governments aren’t in charge of re-opening consumer spending. 

Chinese Starbucks units expected to comp neg…"
39,1255269114538532864,2020-04-28 22:54:13,842016584386277377,AutonomousCNS,727,$SBUX Starbucks afterhours https://t.co/fpJ8JtvyLN
40,1255269109836787712,2020-04-28 22:54:12,2955697288,Xristian806,3054,RT @CNBCFastMoney: Starbucks reporting a mixed quarter as the coffee giant gears up to reopen stores. @katerogers shares highlights from th…
41,1255269106602958849,2020-04-28 22:54:11,36974196,DogMoe86,188,$sbux I'm so glad I thought better on going short.
42,1255268716973096962,2020-04-28 22:52:38,61661638,AmericanBanking,7553,Starbucks $SBUX Stock Rating Reaffirmed by Stephens https://t.co/5GPbSNWGWb #stocks
43,1255268439540797443,2020-04-28 22:51:32,420096258,fernandosotresh,355,"RT @gualestrit: Starbucks

- Ingresos: $6,000M vs $5,750M est
- EPS: $0.32 vs $0.31 est

$SBUX -0.8% after-hours"
44,1255268208124268544,2020-04-28 22:50:37,34939208,BarbarianCap,33870,RT @jonathanmaze: Starbucks' cash burn rate is about $125 million per week. Company expects that burn rate to go down once it reopens store…
45,1255267908135124996,2020-04-28 22:49:25,276561097,AlolayanH,1957,RT @CNBCFastMoney: Starbucks reporting a mixed quarter as the coffee giant gears up to reopen stores. @katerogers shares highlights from th…
46,1255267651426963456,2020-04-28 22:48:24,99331852,Sadafsayeed,846,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings from @CNBC  https://t.co/LsOzzC9FJ5
47,1255267584922058752,2020-04-28 22:48:08,1141582488642285570,bmfagroup1,19,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings https://t.co/ly4NT5q89S?
48,1255267527762030593,2020-04-28 22:47:55,825922527117484032,Fountaiiiiin,28,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…"
49,1255267492626382849,2020-04-28 22:47:46,426441965,Houseteamfeeds,212,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings from @CNBC  https://t.co/Bm0m1KzSLo
50,1255267327475683335,2020-04-28 22:47:07,68460974,RealDealDocs,163,RT @CNBCnow: EARNINGS: Starbucks Q2 EPS $0.32 Adj. vs. $0.34 Est.; Q2 Revs. $6.00B vs. $5.89B Est. • $SBUX https://t.co/2hlWffid4i https://…
51,1255267300879544323,2020-04-28 22:47:00,40012474,NonVitalTooth,9240,Starbucks shares fall after coffee chain warns US cafe closures to deal hefty blow to earnings from @CNBC  https://t.co/WG4rUIVDNK
52,1255267277785780224,2020-04-28 22:46:55,20402945,CNBC,3595882,RT @CNBCFastMoney: Starbucks reporting a mixed quarter as the coffee giant gears up to reopen stores. @katerogers shares highlights from th…
53,1255267104439316480,2020-04-28 22:46:14,3327523839,vas_georgiadis,550,RT @CNBCnow: EARNINGS: Starbucks Q2 EPS $0.32 Adj. vs. $0.34 Est.; Q2 Revs. $6.00B vs. $5.89B Est. • $SBUX https://t.co/2hlWffid4i https://…
