,ID,Created,User_id,User_name,User_flr,Text
0,1256311443667816448,2020-05-01 19:56:03,1154563542529519616,thesternbear,14,"@montana_skeptic Lawrence, 

I work for a long/short activist hedge fund that is interested in the connection between CVNA and TSLA. Please message me within the next 2 days if possible; I am deleting this tweet afterwards. Best, Stern."
1,1256311387829284866,2020-05-01 19:55:50,971206952205406208,iblendpro,171,RT @Shav457: $TSLA TO THE MOON BABY 🙃 https://t.co/hC4hkbZQYl
2,1256311378630959104,2020-05-01 19:55:48,212448046,VicF77,1534,Ask and ye shall receive. $TSLA https://t.co/JTCazodSjw
3,1256311342513786881,2020-05-01 19:55:39,356515976,vcdxnz001,8592,RT @GerberKawasaki: He’s having a baby with Grimes during a pandemic with his company’s production shut down as he launches the biggest car…
4,1256311335442407426,2020-05-01 19:55:38,1189031161798057984,Official_Forex,256,"RT @Investingcom: 🚨STOCKS ON WALL STREET HIT NEW SESSION LOWS IN LAST HOUR OF TRADE🚨

❌DOW DROPS 600 POINTS, OR 2.5%
❌S&amp;P 500 FALLS 2.8%
❌N…"
5,1256311327598968834,2020-05-01 19:55:36,1246096020,DrTony44,3489,RT @TweetLeni: $TSLA I've been looking for an opportunity to get back into this so this may be it. Pullbacks always surrounded with noise i…
6,1256311301736935425,2020-05-01 19:55:30,876022000912879616,AnozieUdemezue,754,RT @GerberKawasaki: Let me explain. @elonmusk has thousands of workers with rent due yet there are basically no new cases in Nor Cal. Every…
7,1256311239807889408,2020-05-01 19:55:15,237384921,scottpidity,575,RT @jeremyjudkins: so what are the odds that selling 15 shares of tsla and using it to buy one long term $1000 call would pay off?
8,1256311212612124673,2020-05-01 19:55:08,2945268966,MehdiAlwahaibi,150,@QTRResearch Reasons why I’ve never believed in this $tsla hype... @elonmusk he is the product its not the electric cars  #WakeUp fortune dreamers!
9,1256311210724605952,2020-05-01 19:55:08,730728924,seo_mba,317,"RT @BagholderQuotes: ""He’s weeding out the nonbelievers and giving believers an opportunity with a dip. Genius."" $TSLA https://t.co/eULvaem…"
10,1256311206152986624,2020-05-01 19:55:07,1217232489573486593,terry_atwater,33,"RT @squawksquare: BREAKING: ""Tesla Autopilot records safest quarter to date in new Safety Report"" At least some good news today. $TSLA"
11,1256311205569818624,2020-05-01 19:55:07,2249186018,LeRatton,1847,"Weird Nerds on Robinood

“Too Damn High!”

$TSLA https://t.co/VDuU90FZMm"
12,1256311177094684672,2020-05-01 19:55:00,41620937,FinTwitTSLA,481,"via JacobWolinsky: Broke: Elon is acting insane bc he is
Joke: Elon is acting crazy bc he is tweeting on drugs
Woke: Elon is acting nuts so that he can plead insane when he gets charged by the DOJ with criminal fraud $tsla"
13,1256311173953142784,2020-05-01 19:54:59,256886379,juancuspinera,61,Me after reading @elonmusk ‘s tweet 😭😭😭 $tsla https://t.co/r9SV086ZLz
14,1256311131334823936,2020-05-01 19:54:49,237384921,scottpidity,575,I’ve seen a vision of $TSLA BULL AT PEACE WHEN TESLA FREMONT OPENS HEAVEN WILL KISS OUT REALITY https://t.co/UTJksMjBGs
