,ID,Created,User_id,User_name,User_flr,Text
0,1254560625411293186,2020-04-26 23:58:56,913410363051220992,peterdevietien,122,RT @bradsferguson: Tesla’s update to 🛑 at 🛑 signs and at 🚦streetlights worked _great_ for me today. Great progress by Team @Tesla and @elon…
1,1254560621737238529,2020-04-26 23:58:55,1238894570542333954,CoronaToronto,61,"TSLA Mistruths

From quarterly investor letters – 103 mistruths counted below, which pre-date the “funding secured” and “3Q18 will see production and deliveries double” tweets/leaked employee letter:
https://t.co/tQjci9imJp"
2,1254560580461101057,2020-04-26 23:58:45,894276599683710976,vernacular__,354,RT @BkofELI: @tferriss Here’s one of Kazonomics YT video’s where his technical analysis called $TSLA live on steam. It was a $40 Billion+ M…
3,1254560554653376523,2020-04-26 23:58:39,2800665997,rizzorazzo,38,@Blamblas I would own a model Y and a model 3. Order 2 cyber trucks. The rest would go into TSLA
4,1254560206538842114,2020-04-26 23:57:16,960591830772482049,PepperLord2,12,"RT @EliteOptions2: $PINS - Trade Idea - May 1st 21C - bid/ask: .65/.70
$PINS - Swing Trade Idea - May 15th 22C - bid/ask: 1.22/1.40

Broke…"
5,1254560155162853376,2020-04-26 23:57:04,234214971,koolhand80,97,@TSLA_b_GRN @TradeMonkeys @marty_adams5056 Some of you are extremely childish. Good luck to you.
6,1254560045750198273,2020-04-26 23:56:38,1104981992070819840,RoyalsChance,168,"RT @UpsideMakers: Important earnings week 👀
$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $CBSH $PEP $MA $GOOGL $…"
7,1254559980771962883,2020-04-26 23:56:22,398437761,PlainSite,8676,"Luckin Coffee $LK : Starbucks :: Tesla $TSLA : Apple

Via https://t.co/9lsZ0YLAJ4. https://t.co/lmFOVpQmfr"
8,1254559925327605760,2020-04-26 23:56:09,818294353,utinwisdom,183,"RT @IBD_ECarson: Apple, Tesla lead stocks near buy points with earnings due; Dow futures fall
https://t.co/dwpb5MR7Z1 #coronavirus $TSLA $A…"
9,1254559868205268998,2020-04-26 23:55:55,934295574,eggrina,244,RT @BkofELI: @tferriss Here’s one of Kazonomics YT video’s where his technical analysis called $TSLA live on steam. It was a $40 Billion+ M…
10,1254559686046744579,2020-04-26 23:55:12,1246872317508104194,koolaidbrah_,8,"$TSLA TESSSLERR inside M and W. Inclined to take the break above high of weekly 2 at $774.95, or short following breakdown of $673.79 https://t.co/bdAeYVAyWj"
11,1254559650659340288,2020-04-26 23:55:03,33286321,OptionAlarm,2925,OptionAlarm provides Option Swing Trade Alerts With REAL Results! Try It For 10 Days: https://t.co/mfmtqgtuzu It's FREE! No Credit Card Required! $AMZN $NVDA $TSLA $BABA
12,1254559645907238917,2020-04-26 23:55:02,1661029645,magicmiketrader,4723,"Big week coming up guys! $SPY
$TSLA $AMD $BA $AMZN $GILD $TWTR $FB 

Might push us into a high volatility week! With earnings for a lot of these big names! https://t.co/GDqaoNtMQC"
13,1254559513555939328,2020-04-26 23:54:31,1034558247150211072,TSLA_b_GRN,831,"RT @TradeMonkeys: $GRNF Been waiting 9 months... still not suspended... Twitter has made a circus out of real trading. Too much gossip, hea…"
