,ID,Created,User_id,User_name,User_flr,Text
0,1262443377259397120,2020-05-18 18:02:10,2719069397,NundiniG,3,@bili_ac @acesfanship Good luck!
1,1262443176809295872,2020-05-18 18:01:23,2842683807,SteelyRivers,302,RT @WallStJesus: That f’n $LK debacle scared me out of my $BILI position &amp; away from buying $PDD off crazy buying .. rat bastards!
2,1262442907560218624,2020-05-18 18:00:18,1231654243842580480,MAINETRANADA,205,"RT @SpartanTrading: Notable #earnings Today After the Bell:

$BIDU
$IQ
$TRVG
$BILI
$APLE
$DAC"
3,1262442067222880265,2020-05-18 17:56:58,4706746513,SpartanTrading,15016,"Notable #earnings Today After the Bell:

$BIDU
$IQ
$TRVG
$BILI
$APLE
$DAC"
4,1262441874188533760,2020-05-18 17:56:12,1107365128591343619,boggaard,9,"@WallStJesus Bili and PDD are@completely different from LK, which are making money but LK is not"
5,1262441546844180488,2020-05-18 17:54:54,1027827540960862208,stockbeep,1911,"Uptrend #stocks in afternoon trading

$JD $PENN $AGNC $BILI $PDD $HOME $ALLY $TMUS $PAA $MITT 

(+43 more results)  Scan updates every 5 secs.
#nyse #nasdaq
https://t.co/VjKpkZWV0p"
6,1262440546301329410,2020-05-18 17:50:55,475524030,WallStJesus,74344,That f’n $LK debacle scared me out of my $BILI position &amp; away from buying $PDD off crazy buying .. rat bastards!
7,1262439907739357189,2020-05-18 17:48:23,14923738,BrianDeagon,3035,Bilibili Stock Hits Record High With First-Quarter Results Coming https://t.co/wLG0UsvIku $BILI
8,1262439741120708610,2020-05-18 17:47:43,1261732335134953472,bili_ac,12,@acesfanship Good luck! 🤞🏻🤞🏻
9,1262439511432130560,2020-05-18 17:46:49,1227599686078328834,projectteamarmy,2894,@bts60s yes!! with pre-order gift paa bili naaa 🥺
10,1262433576739655680,2020-05-18 17:23:14,523059055,BamiduroLaolu,319,@HamzyCODE Na wetin cosine @NNPCgroup with returnee upkeep. They must always look for something to spend this Bili on😖
11,1262433396862656512,2020-05-18 17:22:31,2229740180,SADIFAnalytics,1472,Will Bilia AB Deliver Long-Term Returns? ($BILI A) https://t.co/L8xpKnLCj2 A-45771
12,1262432342619983875,2020-05-18 17:18:19,1193154353814597632,fabchic81,5,GUYS BILI NA PO PLS NEED CASH FOR BILLS https://t.co/kiWJ0U5nPa
13,1262431838447865877,2020-05-18 17:16:19,1254236104825253888,stockfisher_,239,"Popular Right Now: 
$ONCY $TTOO $ACB $TRVG $BJ $CODX $BIDU $IQ $JCP $INPX $MIST $TJX $SPY $HD $AAP $WB $EXP $BILI $DY $NOAH"
14,1262430938501431299,2020-05-18 17:12:45,199619648,chu_chu_ezekwem,1096,"RT @basseymoh_: 16. The Igbo man believes in ""bili kam bili""... Live and let live... He obeys the rules of your land. Just allow him do his…"
15,1262430518186061835,2020-05-18 17:11:05,1446504866,DrArowoloAyoola,1751,"@HamzyCODE Boss, are you starting a rap war?😂😂
I am really glad @Connected_dev is pushing the accountability game heads on. Someone needs to account for all this Bili Bili."
16,1262429387863064576,2020-05-18 17:06:35,170999656,HamzyCODE,99664,"On Billion and other billions is equals to watin? Na Bili Bili, eh Na Bili Bili 💃🙈 https://t.co/jYSjDM7cRR"
17,1262429132404785160,2020-05-18 17:05:34,1325127812,bella_bili,116,RT @snarkeigh: how’s my secretary walk? https://t.co/XRmJyBQd7Q
