,ID,Created,User_id,User_name,User_flr,Text
0,1261441917054672897,2020-05-15 23:42:44,1325127812,bella_bili,115,who the fuck likes the colour pink
1,1261440833737428994,2020-05-15 23:38:25,1325127812,bella_bili,115,lemme eat that thang
2,1261440464168910849,2020-05-15 23:36:57,292142673,ntfri,2716,$BILI all time high before earnings https://t.co/XHlB5dVFLZ
3,1261440093384069120,2020-05-15 23:35:29,1325127812,bella_bili,115,RT @genz: living rent free in these bitches’ heads https://t.co/tt8wDkdIj5
4,1261439643305668608,2020-05-15 23:33:42,291439326,idpizzle,2327,RT @glory243matondo: Baby welcome to the party come and dance Christian DIO DIOO Bili Jin Bili Jin Bina na ndenge na yo 🔥🔥🔥
5,1261439532848672768,2020-05-15 23:33:15,2886638325,glory243matondo,1342,Baby welcome to the party come and dance Christian DIO DIOO Bili Jin Bili Jin Bina na ndenge na yo 🔥🔥🔥 https://t.co/yLrQ37aUpn
6,1261436528779296769,2020-05-15 23:21:19,1136370591517290496,Gambiste1,4985,"RT @moizamj: @saxena_puru Agreed, Puru. Have you ever looked at $BILI? Just starting to look at them."
7,1261432731738619904,2020-05-15 23:06:14,116312565,Pilosaurus,243,@villalbacruzana El bili mexa de stranger things
8,1261428552781553664,2020-05-15 22:49:37,1256266861001560066,c_labrinos,47,"RT @stocks2_com: 📢 Found these #stocks that made record highs: $BILI, $TYL, $SHOP, $MDB, $NVDA, $RNG, $JKHY"
9,1261427336165064705,2020-05-15 22:44:47,23153827,moizamj,86,"@saxena_puru Agreed, Puru. Have you ever looked at $BILI? Just starting to look at them."
10,1261424936842756096,2020-05-15 22:35:15,716515749033078784,stocks2_com,120,"📢 Found these #stocks that made record highs: $BILI, $TYL, $SHOP, $MDB, $NVDA, $RNG, $JKHY"
11,1261423445901897729,2020-05-15 22:29:20,403164760,aka_bili,1053,"RT @theyeezyguru: PICKING WINNER TODAY FOR YEEZY QNTM BASKETBALL IN SZ 11! 

THE WINNER WILL GET TO BUY FOR RETAIL !!

RETWEET FOR YOUR LAS…"
12,1261417831155085312,2020-05-15 22:07:01,1219485048258338816,Lil_Bili,0,@Jonatha52810786 @snkr_twitr How and where?!
13,1261413930607325184,2020-05-15 21:51:31,104618255,pjschneid,992,RT @AnimalsHolbox: @Belizean_bz @Kattavernd Save Bonobo Bili from Wuppertal Zoo - Bring him to the UK! Plz sign: https://t.co/FPCdbEgRmD
14,1261411743235883008,2020-05-15 21:42:50,861269891575427072,dupeolaa_,2730,@thehighmother Bili what ?
15,1261410411267657733,2020-05-15 21:37:32,914214567152160768,stockmktgenius,4067,$BILI Bilibili Inc. - American  Top stock up 131% from low. Close: 30.88 VolvsAvg: 1.12 Liq: $149M https://t.co/UtSQhRFCTl
16,1261409830662782978,2020-05-15 21:35:14,153128606,AmakaNwokeji,179,"RT @Tundaclap: 15. The Igbo man believes in ""Iru uno"" (going back home) .... No matter how busy an Igbo man is, he must take his family bac…"
17,1261405796308410368,2020-05-15 21:19:12,1241717536720162818,uglybtchhh,4,My mom told me about my debut and i kinda don’t want it. I want to travel around europe or instead just give me the money that you’ll spend for that party coz dude spending a million for that is impractical. Bili niyo ko car yun nalang pang long time char!!
18,1261401861493534730,2020-05-15 21:03:34,903724128280170496,cino_bili,2896,@WarriorsBTS @lindergiannis Michael Bradley
19,1261399743210516481,2020-05-15 20:55:09,1254540906751045632,1Karari,40,"@virodhanand @AbidTanooli @AhadKha77620749 @shaheed_afghan @AmrullahSaleh2 @ImranKhanPTI @OfficialDGISPR this must be Indian news!!
Bili mari to Pakistan!
aqal say kam lo.
i condemn This barbaric crime done by anyone."
20,1261399481800462336,2020-05-15 20:54:06,1325127812,bella_bili,115,RT @sweetttttooth: giving up https://t.co/ceIOOXzVUa
21,1261396951125245976,2020-05-15 20:44:03,1161777432300576768,RespectHRs,26,"Whoever wants to do an #onlineshow make sure you send #data to fans first,  naddala nga byoyimba bili awo awo awo... we shall not load our data for a loss. Nedda! 
#Mykadata #mykatime #Enyimbampulirizazamubanda others I dunno 😕"
22,1261393667861786624,2020-05-15 20:31:00,2603182496,tradeui,226,"$IWM iShares Russell 2000 ETF Option Alert: Jun 19 $140 Puts Sweep (5) near the Ask: 500 @ $16.441 vs 50816 OI; Ref=$125.07 [5/15/2020, 2:59:34 PM] [+$500k Sweeps Above Midpoint] Other Sweeps on: $BILI $CBRE $IWR $EURN $UNM $JD $SRNE $HAE $HLT $BABA $DRNA $CVS"
23,1261389498484551680,2020-05-15 20:14:26,1325127812,bella_bili,115,RT @UnboxTherapy: Here it is. Just retweet this tweet and make sure you're following @UnboxTherapy for your chance to win one of these @TCL…
24,1261386947680854016,2020-05-15 20:04:18,1170315740089446401,EmerenwaTony,69,"RT @Tundaclap: 15. The Igbo man believes in ""Iru uno"" (going back home) .... No matter how busy an Igbo man is, he must take his family bac…"
25,1261385115969572864,2020-05-15 19:57:01,1142062091035000832,Straightler,807,@peppermonsta Teeeeeetttt bili elis - everything i wanted
26,1261370793906155520,2020-05-15 19:00:07,1192568919002877952,BlockaIsBack,1239,"@IAMFridayJones https://t.co/t2LaRWpXjG

Here's a link to a bili light under $100"
27,1261368262299840513,2020-05-15 18:50:03,1233100174781800448,SBareebe,581,@AStephen256 Wesibe bili
28,1261366035485200384,2020-05-15 18:41:12,2491975084,thebestofdelta,889,"RT @Tundaclap: 15. The Igbo man believes in ""Iru uno"" (going back home) .... No matter how busy an Igbo man is, he must take his family bac…"
29,1261365669179748352,2020-05-15 18:39:45,979502384257810432,yoonhongcore,787,RT @dumplinggyu: I already made bili 🥺🥺🥺 https://t.co/DOoIH73NoG
30,1261363375784644611,2020-05-15 18:30:38,1260598200198725633,bili_kem,20,@ManonStnc Fait
31,1261360606776406016,2020-05-15 18:19:38,700679595620601856,J4_fibo,251,"RT @J4_fibo: ""The ______ of China""

$BILI https://t.co/VyqqwI7j4R"
32,1261357214670843905,2020-05-15 18:06:09,1084476411929288706,opalwinwin,512,hhhh i wanna recommend this manga to bili but i forgot its title hhhh
33,1261355215459979267,2020-05-15 17:58:12,1200616796295847936,unusual_whales,3451,"BILI 06/19/2020 P $30

Bid: $2.25
Ask: $2.35
Interest: 165
Volume: 1230
IV: 67.53
Purchase: $30.59"
34,1261355164658778113,2020-05-15 17:58:00,2792087356,bbydykegenius,411,Nothing will beat Bili Jin 😭
35,1261352944701771777,2020-05-15 17:49:11,1092765221553426433,bili_boom69,1743,Nike le code Nike fut champion cbn
36,1261348103782875139,2020-05-15 17:29:57,944445501189042176,anitarkanya,2295,@KesonImages @tinkamanyiire Wait she wants a painting or a drawing bse I feel like bili difurent...?!?
37,1261347048546349057,2020-05-15 17:25:45,467912418,konylishious,2819,bili jin bili jin truly is bout to be that unofficial anthem of the summer init
