,ID,Created,User_id,User_name,User_flr,Text
0,1318538772665962497,2020-10-20 09:05:15,249768777,fxmacro,50646,Nacy is not crazy enough to ever walk  away from 1.88Tr she would be crucified by her own party... https://t.co/M78X1PFNoy
1,1318536442985984001,2020-10-20 08:55:59,249768777,fxmacro,50646,MEADOWS SAYS WOULD BOOST RELIEF BID IF OTHER AREAS GET AID: FOX...art of the deal i see your 2.2tr and
2,1318534736671899648,2020-10-20 08:49:13,249768777,fxmacro,50646,RT @SJosephBurns: All traders are watching for any news updates on a stimulus package. 👀 https://t.co/f7Sgp1bLuN
3,1318534269556477954,2020-10-20 08:47:21,249768777,fxmacro,50646,TRUMP FOX NEWS INTERVIEW ENDS... thankfully
4,1318533067112329220,2020-10-20 08:42:35,249768777,fxmacro,50646,"Investors are being drawn to the sale because of the scarcity of securities stamped with a AAA credit rating The offering, also the EU’s first joint debt since the bloc agreed a landmark pandemic recovery deal, is aimed at providing funding for a job support program."
5,1318532854175965186,2020-10-20 08:41:44,249768777,fxmacro,50646,"The European Union’s first offering of social bonds was said to receive orders of more than 150 billion euros ($177 billion), a record for a dual-tranche issue in the euro area... why the euro and eur/jpy are so bid"
6,1318529741591400451,2020-10-20 08:29:22,249768777,fxmacro,50646,"RT @JStein_WaPo: President Trump on Pelosi at $2.2 trillion: ""I would be willing to go more, because I think ... The government we get the…"
7,1318529107236368384,2020-10-20 08:26:50,249768777,fxmacro,50646,TRUMP EXPECTS MCCONNELL TO BE ON BOARD IF THERE IS RELIEF DEAL... of course and there will be a deal
20,1318545274273411077,2020-10-20 09:31:05,3295423333,FirstSquawk,106703,REPUBLICAN MCCARTHY INTRODUCES CHINA TASK FORCE ACT; U.S VP PENCE TO HOST WH CORONAVIRUS TASK FORCE MEETING AT 21:00 BST
21,1318543503958343680,2020-10-20 09:24:03,3295423333,FirstSquawk,106703,LUFHANSA PRELIM Q3 EARNINGS: -ADJ EBIT LOSS: EUR1.26B (EST LOSS: EUR1.33B) -ADJ FCF: EUR -2.069B (PREV YEAR: EUR416M) -LIQUIDITY AVAILABLE AT END OF SEP: EUR10.1B -FIGURES INCLUDE UNDRAWN FUNDS FROM SUPPORT PACKAGE
22,1318542627470528512,2020-10-20 09:20:34,3295423333,FirstSquawk,106703,U.K HOUSING MINISTER SAYS NO AGREEMENT MADE WITH MANCHESTER ON LOCKDOWN
23,1318541671114678274,2020-10-20 09:16:46,3295423333,FirstSquawk,106703,RUSSIA MAY SUPPORT GLOBAL OIL CUTS ROLLOVER BEYOND 2020 IF OIL MARKET SITUATION WORSENS – RTRS
24,1318538853255467008,2020-10-20 09:05:34,3295423333,FirstSquawk,106703,U.S NIH BOSS: UNLIKELY TO GET COVID-19 VACCINE BEFORE LATE NOVEMBER - CNN
25,1318537691756138496,2020-10-20 09:00:57,3295423333,FirstSquawk,106703,U.S DOJ CONFIRM IT HAS FILED ANTITRUST LAWSUIT AGAINST ALPHABET’S GOOGLE
26,1318478907117432832,2020-10-20 05:07:22,3295423333,FirstSquawk,106703,"CATHAY PACIFIC AIRWAYS TO AXE 6,000 STAFF AND DRAGON BRAND"
27,1318478530410291201,2020-10-20 05:05:52,3295423333,FirstSquawk,106703,"RT @LiveSquawk: Biden Has Nine Point Lead Over Trump – NYT/Siena Poll
https://t.co/RndbB6PoTt"
28,1318413694171111425,2020-10-20 00:48:14,3295423333,FirstSquawk,106703,PFIZER: CO AND BIONTECH ANNOUNCE START OF PHASE 1/2 TRIALS OF MRNA VACCINE CANDIDATES FOR COVID-19 IN JAPAN
29,1318410957840941056,2020-10-20 00:37:21,3295423333,FirstSquawk,106703,"India Considers Trade Talks With Taiwan as Both Spar With China

https://t.co/YQS7GbLyfU"
30,1318392611678441472,2020-10-19 23:24:27,3295423333,FirstSquawk,106703,MODERNA CEO EXPECTS COVID-19 VACCINE INTERIM RESULTS IN NOVEMBER - WSJ
31,1318391532290977792,2020-10-19 23:20:10,3295423333,FirstSquawk,106703,U.S. PRES. TRUMP SAYS HE'LL PARTICIPATE IN NEXT DEBATE
120,1318502185865445376,2020-10-20 06:39:52,348292587,FXTraderUpdates,2894,The latest #Forex #Trading #Trader Updates! https://t.co/ekvjzrCHzJ Thanks to @KolontarovS @syahbandibeben #trading #btc
121,1318470213072019456,2020-10-20 04:32:49,348292587,FXTraderUpdates,2894,The latest #Premarket #Trading #Traders Report! https://t.co/qLIV6pANZP Thanks to @Ben_s214 #development #covid19isbiowarfare
160,1318401550654558208,2020-10-19 23:59:59,326030596,forexlifecom,300561,All You Need to Know about Balance Sheet Forex Life https://t.co/wRBoUwNF5j https://t.co/lEsKrpTUIL
180,1318546229928861697,2020-10-20 09:34:53,19399038,ForexLive,245627,US stocks open higher. NASDAQ up for the 1st time in 6 trading days https://t.co/Eno634o0n3
181,1318543763313229835,2020-10-20 09:25:05,19399038,ForexLive,245627,USDJPY breaks out of the Monday blues today https://t.co/y6k67cWDir
182,1318540794467356672,2020-10-20 09:13:17,19399038,ForexLive,245627,DOJ files antitrust lawsuit vs. Google  https://t.co/F8q5TiA54f
183,1318537738145157122,2020-10-20 09:01:08,19399038,ForexLive,245627,EURUSD higher but stalling ahead of the October highs https://t.co/CRMDQIpEb4
184,1318533301125132288,2020-10-20 08:43:30,19399038,ForexLive,245627,Philadelphia Fed nonmanufacturing activity diffusion index for October 25.3 from 20.4 https://t.co/7Z2lDKoNIL
185,1318529978833788929,2020-10-20 08:30:18,19399038,ForexLive,245627,US housing starts for September 1.415M vs 1.457M estimate https://t.co/z9Gl4e6FsT
